[2026-02-24 14:50:53 GMT-05:00] | SCAN_START      | SYSTEM               | ---    | Agents: [M4_VOLUME_SPIKE], Tickers: 189
[2026-03-04 09:33:11 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | AMAT   | Entry=$351.32, SL=$333.75, TP=$404.02
[2026-03-04 09:33:11 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | AMAT   | BUY executed: 100 shares @ $351.32 = $35132.00
[2026-03-04 09:33:12 GMT-05:00] | DISCORD_SENT    | S7_SWING_CONSERVATIVE_GEN1 | AMAT   | BUY_ALERT
[2026-03-04 09:33:12 GMT-05:00] | BUY_SIGNAL      | S7_SWING_CONSERVATIVE_GEN1 | AMAT   | Entry=$351.32, SL=$327.94, TP=$421.23
[2026-03-04 09:33:12 GMT-05:00] | TRADE_EXECUTED  | S7_SWING_CONSERVATIVE_GEN1 | AMAT   | BUY executed: 100 shares @ $351.32 = $35132.00
[2026-03-04 09:35:21 GMT-05:00] | DISCORD_SENT    | S7_SWING_CONSERVATIVE | FTNT   | BUY_ALERT
[2026-03-04 09:35:21 GMT-05:00] | BUY_SIGNAL      | S7_SWING_CONSERVATIVE | FTNT   | Entry=$81.10, SL=$76.23, TP=$95.70
[2026-03-04 09:35:21 GMT-05:00] | TRADE_EXECUTED  | S7_SWING_CONSERVATIVE | FTNT   | BUY executed: 100 shares @ $81.10 = $8110.00
[2026-03-04 09:35:22 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND_GEN1 | FTNT   | BUY_ALERT
[2026-03-04 09:35:22 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND_GEN1 | FTNT   | Entry=$81.10, SL=$77.62, TP=$88.36
[2026-03-04 09:35:22 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND_GEN1 | FTNT   | BUY executed: 100 shares @ $81.10 = $8110.00
[2026-03-04 09:35:23 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW | FTNT   | BUY_ALERT
[2026-03-04 09:35:23 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | FTNT   | Entry=$81.10, SL=$77.04, TP=$93.26
[2026-03-04 09:35:23 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | FTNT   | BUY executed: 100 shares @ $81.10 = $8110.00
[2026-03-04 09:35:23 GMT-05:00] | DISCORD_SENT    | S7_SWING_CONSERVATIVE_GEN1 | FTNT   | BUY_ALERT
[2026-03-04 09:35:23 GMT-05:00] | BUY_SIGNAL      | S7_SWING_CONSERVATIVE_GEN1 | FTNT   | Entry=$81.10, SL=$75.70, TP=$97.24
[2026-03-04 09:35:23 GMT-05:00] | TRADE_EXECUTED  | S7_SWING_CONSERVATIVE_GEN1 | FTNT   | BUY executed: 100 shares @ $81.10 = $8110.00
[2026-03-04 09:37:20 GMT-05:00] | DISCORD_SENT    | M4_PULLBACK          | DELL   | BUY_ALERT
[2026-03-04 09:37:20 GMT-05:00] | BUY_SIGNAL      | M4_PULLBACK          | DELL   | Entry=$145.18, SL=$141.11, TP=$154.62
[2026-03-04 09:37:20 GMT-05:00] | TRADE_EXECUTED  | M4_PULLBACK          | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:20 GMT-05:00] | DISCORD_SENT    | M5_MA_CROSS          | DELL   | BUY_ALERT
[2026-03-04 09:37:20 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | DELL   | Entry=$145.18, SL=$141.55, TP=$152.44
[2026-03-04 09:37:20 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:21 GMT-05:00] | DISCORD_SENT    | M1_AGGRESSIVE        | DELL   | BUY_ALERT
[2026-03-04 09:37:21 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE        | DELL   | Entry=$145.18, SL=$142.28, TP=$150.99
[2026-03-04 09:37:21 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE        | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:22 GMT-05:00] | DISCORD_SENT    | M5_MA_CROSS_GEN1     | DELL   | BUY_ALERT
[2026-03-04 09:37:22 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS_GEN1     | DELL   | Entry=$145.18, SL=$141.27, TP=$151.93
[2026-03-04 09:37:22 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS_GEN1     | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:22 GMT-05:00] | DISCORD_SENT    | S2_TIGHT             | DELL   | BUY_ALERT
[2026-03-04 09:37:22 GMT-05:00] | BUY_SIGNAL      | S2_TIGHT             | DELL   | Entry=$145.18, SL=$142.28, TP=$150.99
[2026-03-04 09:37:22 GMT-05:00] | TRADE_EXECUTED  | S2_TIGHT             | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:23 GMT-05:00] | DISCORD_SENT    | M4_VOLUME_SPIKE      | DELL   | BUY_ALERT
[2026-03-04 09:37:23 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | DELL   | Entry=$145.18, SL=$142.28, TP=$150.26
[2026-03-04 09:37:23 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:24 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE_GEN1 | DELL   | BUY_ALERT
[2026-03-04 09:37:24 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_GEN1 | DELL   | Entry=$145.18, SL=$140.32, TP=$153.81
[2026-03-04 09:37:24 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_GEN1 | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:25 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE_V2   | DELL   | BUY_ALERT
[2026-03-04 09:37:25 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_V2   | DELL   | Entry=$145.18, SL=$141.55, TP=$152.44
[2026-03-04 09:37:25 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_V2   | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:25 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | DELL   | BUY_ALERT
[2026-03-04 09:37:25 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | DELL   | Entry=$145.18, SL=$140.09, TP=$165.13
[2026-03-04 09:37:25 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:26 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE      | DELL   | BUY_ALERT
[2026-03-04 09:37:26 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE      | DELL   | Entry=$145.18, SL=$140.82, TP=$153.89
[2026-03-04 09:37:26 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE      | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:27 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW | DELL   | BUY_ALERT
[2026-03-04 09:37:27 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | DELL   | Entry=$145.18, SL=$137.92, TP=$166.96
[2026-03-04 09:37:27 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:27 GMT-05:00] | DISCORD_SENT    | S1_STANDARD          | DELL   | BUY_ALERT
[2026-03-04 09:37:27 GMT-05:00] | BUY_SIGNAL      | S1_STANDARD          | DELL   | Entry=$145.18, SL=$140.82, TP=$153.89
[2026-03-04 09:37:27 GMT-05:00] | TRADE_EXECUTED  | S1_STANDARD          | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:28 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | DELL   | BUY_ALERT
[2026-03-04 09:37:28 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | DELL   | Entry=$145.18, SL=$139.21, TP=$164.57
[2026-03-04 09:37:28 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:29 GMT-05:00] | DISCORD_SENT    | M1_AGGRESSIVE_GEN1   | DELL   | BUY_ALERT
[2026-03-04 09:37:29 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | DELL   | Entry=$145.18, SL=$141.65, TP=$151.12
[2026-03-04 09:37:29 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:29 GMT-05:00] | DISCORD_SENT    | M3_RS_LEADER         | DELL   | BUY_ALERT
[2026-03-04 09:37:29 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | DELL   | Entry=$145.18, SL=$141.55, TP=$152.44
[2026-03-04 09:37:29 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:30 GMT-05:00] | DISCORD_SENT    | M6_LOW_NOISE         | DELL   | BUY_ALERT
[2026-03-04 09:37:30 GMT-05:00] | BUY_SIGNAL      | M6_LOW_NOISE         | DELL   | Entry=$145.18, SL=$142.28, TP=$152.15
[2026-03-04 09:37:30 GMT-05:00] | TRADE_EXECUTED  | M6_LOW_NOISE         | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:37:31 GMT-05:00] | DISCORD_SENT    | M3_TREND_LEADER      | DELL   | BUY_ALERT
[2026-03-04 09:37:31 GMT-05:00] | BUY_SIGNAL      | M3_TREND_LEADER      | DELL   | Entry=$145.18, SL=$141.99, TP=$153.16
[2026-03-04 09:37:31 GMT-05:00] | TRADE_EXECUTED  | M3_TREND_LEADER      | DELL   | BUY executed: 100 shares @ $145.18 = $14518.00
[2026-03-04 09:43:45 GMT-05:00] | DISCORD_SENT    | S7_SWING_CONSERVATIVE | AIG    | BUY_ALERT
[2026-03-04 09:43:45 GMT-05:00] | BUY_SIGNAL      | S7_SWING_CONSERVATIVE | AIG    | Entry=$79.06, SL=$74.32, TP=$93.29
[2026-03-04 09:43:45 GMT-05:00] | TRADE_EXECUTED  | S7_SWING_CONSERVATIVE | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:43:45 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1 | AIG    | BUY_ALERT
[2026-03-04 09:43:45 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1 | AIG    | Entry=$79.06, SL=$75.11, TP=$85.38
[2026-03-04 09:43:45 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1 | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:43:46 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND_GEN1 | AIG    | BUY_ALERT
[2026-03-04 09:43:46 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND_GEN1 | AIG    | Entry=$79.06, SL=$75.66, TP=$86.14
[2026-03-04 09:43:46 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND_GEN1 | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:43:47 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND | AIG    | BUY_ALERT
[2026-03-04 09:43:47 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | AIG    | Entry=$79.06, SL=$75.90, TP=$86.97
[2026-03-04 09:43:47 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:43:47 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW | AIG    | BUY_ALERT
[2026-03-04 09:43:47 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | AIG    | Entry=$79.06, SL=$75.11, TP=$90.92
[2026-03-04 09:43:47 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:43:48 GMT-05:00] | DISCORD_SENT    | S7_SWING_CONSERVATIVE_GEN1 | AIG    | BUY_ALERT
[2026-03-04 09:43:48 GMT-05:00] | BUY_SIGNAL      | S7_SWING_CONSERVATIVE_GEN1 | AIG    | Entry=$79.06, SL=$73.80, TP=$94.79
[2026-03-04 09:43:48 GMT-05:00] | TRADE_EXECUTED  | S7_SWING_CONSERVATIVE_GEN1 | AIG    | BUY executed: 100 shares @ $79.06 = $7906.00
[2026-03-04 09:44:27 GMT-05:00] | DISCORD_SENT    | I6_AGGRESSIVE_INTRADAY_GEN1 | CB     | BUY_ALERT
[2026-03-04 09:44:27 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY_GEN1 | CB     | Entry=$338.30, SL=$328.15, TP=$351.11
[2026-03-04 09:44:27 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY_GEN1 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:28 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1 | CB     | BUY_ALERT
[2026-03-04 09:44:28 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1 | CB     | Entry=$338.30, SL=$321.39, TP=$365.36
[2026-03-04 09:44:28 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:28 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND_GEN1 | CB     | BUY_ALERT
[2026-03-04 09:44:28 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND_GEN1 | CB     | Entry=$338.30, SL=$323.77, TP=$368.59
[2026-03-04 09:44:28 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND_GEN1 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:29 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | CB     | BUY_ALERT
[2026-03-04 09:44:29 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | CB     | Entry=$338.30, SL=$326.43, TP=$384.79
[2026-03-04 09:44:29 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:30 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND | CB     | BUY_ALERT
[2026-03-04 09:44:30 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | CB     | Entry=$338.30, SL=$324.77, TP=$372.13
[2026-03-04 09:44:30 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:30 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW | CB     | BUY_ALERT
[2026-03-04 09:44:30 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | CB     | Entry=$338.30, SL=$321.39, TP=$389.04
[2026-03-04 09:44:30 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:31 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | CB     | BUY_ALERT
[2026-03-04 09:44:31 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | CB     | Entry=$338.30, SL=$324.38, TP=$383.49
[2026-03-04 09:44:31 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:32 GMT-05:00] | DISCORD_SENT    | M1_AGGRESSIVE_GEN1   | CB     | BUY_ALERT
[2026-03-04 09:44:32 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | CB     | Entry=$338.30, SL=$330.07, TP=$352.13
[2026-03-04 09:44:32 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:32 GMT-05:00] | DISCORD_SENT    | S2_SWING_BREAKOUT    | CB     | BUY_ALERT
[2026-03-04 09:44:32 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT    | CB     | Entry=$338.30, SL=$324.77, TP=$378.90
[2026-03-04 09:44:32 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT    | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:33 GMT-05:00] | DISCORD_SENT    | S2_SWING_BREAKOUT_GEN1 | CB     | BUY_ALERT
[2026-03-04 09:44:33 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT_GEN1 | CB     | Entry=$338.30, SL=$323.61, TP=$378.81
[2026-03-04 09:44:33 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT_GEN1 | CB     | BUY executed: 100 shares @ $338.30 = $33830.00
[2026-03-04 09:44:46 GMT-05:00] | DISCORD_SENT    | M5_MA_CROSS          | TRV    | BUY_ALERT
[2026-03-04 09:44:46 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | TRV    | Entry=$310.97, SL=$303.20, TP=$326.52
[2026-03-04 09:44:46 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:47 GMT-05:00] | DISCORD_SENT    | M1_AGGRESSIVE        | TRV    | BUY_ALERT
[2026-03-04 09:44:47 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE        | TRV    | Entry=$310.97, SL=$304.75, TP=$323.41
[2026-03-04 09:44:47 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE        | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:47 GMT-05:00] | DISCORD_SENT    | I6_AGGRESSIVE_INTRADAY_GEN1 | TRV    | BUY_ALERT
[2026-03-04 09:44:47 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY_GEN1 | TRV    | Entry=$310.97, SL=$301.64, TP=$322.75
[2026-03-04 09:44:47 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY_GEN1 | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:48 GMT-05:00] | DISCORD_SENT    | I6_AGGRESSIVE_INTRADAY | TRV    | BUY_ALERT
[2026-03-04 09:44:48 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | TRV    | Entry=$310.97, SL=$301.64, TP=$326.52
[2026-03-04 09:44:48 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:49 GMT-05:00] | DISCORD_SENT    | M4_VOLUME_SPIKE      | TRV    | BUY_ALERT
[2026-03-04 09:44:49 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | TRV    | Entry=$310.97, SL=$304.75, TP=$321.85
[2026-03-04 09:44:49 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:50 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE_GEN1 | TRV    | BUY_ALERT
[2026-03-04 09:44:50 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_GEN1 | TRV    | Entry=$310.97, SL=$300.57, TP=$329.45
[2026-03-04 09:44:50 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_GEN1 | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:50 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1 | TRV    | BUY_ALERT
[2026-03-04 09:44:50 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1 | TRV    | Entry=$310.97, SL=$295.42, TP=$335.85
[2026-03-04 09:44:50 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1 | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:51 GMT-05:00] | DISCORD_SENT    | I1_VWAP_BREAKOUT     | TRV    | BUY_ALERT
[2026-03-04 09:44:51 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT     | TRV    | Entry=$310.97, SL=$301.64, TP=$323.41
[2026-03-04 09:44:51 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT     | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:52 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE_V2   | TRV    | BUY_ALERT
[2026-03-04 09:44:52 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_V2   | TRV    | Entry=$310.97, SL=$303.20, TP=$326.52
[2026-03-04 09:44:52 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_V2   | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:52 GMT-05:00] | DISCORD_SENT    | M2_CONSERVATIVE      | TRV    | BUY_ALERT
[2026-03-04 09:44:52 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE      | TRV    | Entry=$310.97, SL=$301.64, TP=$329.63
[2026-03-04 09:44:52 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE      | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:53 GMT-05:00] | DISCORD_SENT    | M1_AGGRESSIVE_GEN1   | TRV    | BUY_ALERT
[2026-03-04 09:44:53 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | TRV    | Entry=$310.97, SL=$303.40, TP=$323.69
[2026-03-04 09:44:53 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:56 GMT-05:00] | DISCORD_SENT    | S2_SWING_BREAKOUT    | TRV    | BUY_ALERT
[2026-03-04 09:44:56 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT    | TRV    | Entry=$310.97, SL=$298.53, TP=$348.29
[2026-03-04 09:44:56 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT    | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:57 GMT-05:00] | DISCORD_SENT    | M3_RS_LEADER         | TRV    | BUY_ALERT
[2026-03-04 09:44:57 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | TRV    | Entry=$310.97, SL=$303.20, TP=$326.52
[2026-03-04 09:44:57 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 09:44:57 GMT-05:00] | DISCORD_SENT    | S2_SWING_BREAKOUT_GEN1 | TRV    | BUY_ALERT
[2026-03-04 09:44:57 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT_GEN1 | TRV    | Entry=$310.97, SL=$297.47, TP=$348.21
[2026-03-04 09:44:57 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT_GEN1 | TRV    | BUY executed: 100 shares @ $310.97 = $31097.00
[2026-03-04 12:07:10 GMT-05:00] | DISCORD_SENT    | S5_SWING_AGGRESSIVE  | IMO    | BUY_ALERT
[2026-03-04 12:07:10 GMT-05:00] | BUY_SIGNAL      | S5_SWING_AGGRESSIVE  | IMO    | Entry=$119.03, SL=$114.86, TP=$130.93
[2026-03-04 12:07:10 GMT-05:00] | TRADE_EXECUTED  | S5_SWING_AGGRESSIVE  | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
[2026-03-04 12:07:10 GMT-05:00] | DISCORD_SENT    | S9_SWING_VOLUME_LEADER_GEN1 | IMO    | BUY_ALERT
[2026-03-04 12:07:10 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER_GEN1 | IMO    | Entry=$119.03, SL=$111.29, TP=$135.69
[2026-03-04 12:07:10 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER_GEN1 | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
[2026-03-04 12:07:11 GMT-05:00] | DISCORD_SENT    | S2_TIGHT             | IMO    | BUY_ALERT
[2026-03-04 12:07:11 GMT-05:00] | BUY_SIGNAL      | S2_TIGHT             | IMO    | Entry=$119.03, SL=$116.65, TP=$123.79
[2026-03-04 12:07:11 GMT-05:00] | TRADE_EXECUTED  | S2_TIGHT             | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
[2026-03-04 12:07:12 GMT-05:00] | DISCORD_SENT    | S5_SWING_AGGRESSIVE_GEN1 | IMO    | BUY_ALERT
[2026-03-04 12:07:12 GMT-05:00] | BUY_SIGNAL      | S5_SWING_AGGRESSIVE_GEN1 | IMO    | Entry=$119.03, SL=$114.79, TP=$130.27
[2026-03-04 12:07:12 GMT-05:00] | TRADE_EXECUTED  | S5_SWING_AGGRESSIVE_GEN1 | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
[2026-03-04 12:07:13 GMT-05:00] | DISCORD_SENT    | S3_SWING_TREND_FOLLOW_GEN1 | IMO    | BUY_ALERT
[2026-03-04 12:07:13 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1 | IMO    | Entry=$119.03, SL=$113.08, TP=$128.55
[2026-03-04 12:07:13 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1 | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
[2026-03-04 12:07:13 GMT-05:00] | DISCORD_SENT    | S6_SWING_MOMENTUM_BLEND_GEN1 | IMO    | BUY_ALERT
[2026-03-04 12:07:13 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND_GEN1 | IMO    | Entry=$119.03, SL=$113.92, TP=$129.69
[2026-03-04 12:07:13 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND_GEN1 | IMO    | BUY executed: 100 shares @ $119.03 = $11903.00
